id,lat,lon,rooms,bedrooms,bathrooms,surface_total,surface_covered,es_mensual,l1_Argentina,l1_Brasil,l1_Estados Unidos,l1_Uruguay,l2_Bs.As. G.B.A. Zona Norte,l2_Bs.As. G.B.A. Zona Oeste,l2_Bs.As. G.B.A. Zona Sur,l2_Buenos Aires Costa Atlántica,l2_Buenos Aires Interior,l2_Canelones,l2_Capital Federal,l2_Catamarca,l2_Chaco,l2_Chubut,l2_Colonia,l2_Corrientes,l2_Córdoba,l2_Entre Ríos,l2_Florida,l2_Formosa,l2_Jujuy,l2_La Pampa,l2_La Rioja,l2_Maldonado,l2_Maryland,l2_Mendoza,l2_Miami,l2_Michigan,l2_Misiones,l2_Montevideo,l2_Neuquén,l2_Pennsylvania,l2_Rocha,l2_Río Negro,l2_Salta,l2_San Juan,l2_San Luis,l2_Santa Catarina,l2_Santa Cruz,l2_Santa Fe,l2_Santiago Del Estero,l2_Tierra Del Fuego,l2_Tucumán,PROB
VlgnWM4NQqYHfw/x6liIgA==,-34.53103,-58.57287700000001,-1.0,-1.0,2.0,527.8405683367065,240.45983488872938,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6298200514138818
mNwFgZPIr9hEwHNLbgN1SA==,-34.512348,-58.496543,7.0,5.0,3.0,348.0,230.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6551724137931034
Wosrf66YsFcIqjATyrHd9g==,-34.897158600000004,-58.4845715,5.0,4.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726027397260274
ZXXp2N7Zt6zEdjQkORuvIw==,-34.636771029853726,-59.37843160735844,3.0,2.0,1.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8905109489051095
E7sozhgSVcHkPBByjx2d9g==,-34.636771029853726,-59.37843160735844,-1.0,4.0,4.0,360.0,310.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8218623481781376
s17p1rkFVDeViyLEs11Fqg==,-34.636771029853726,-59.37843160735844,5.0,-1.0,3.0,290.0,260.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4859154929577465
NXTqYJuxxTJ+vDZGj9xSgw==,-34.568788299999994,-58.49757510000001,6.0,-1.0,3.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122449
YPtKioTa28kw0oOMiNumHA==,-34.64148220000001,-58.5834413,5.0,4.0,2.0,350.0,260.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
70chGu8Wm4oCIiiDW17isg==,-50.35179520000001,-72.25202942,3.0,-1.0,3.0,198.0,198.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8636363636363636
NoSPGQdl39iq9LD3OTjaYg==,-31.397657899999995,-64.4979218,5.0,-1.0,4.0,527.8405683367065,466.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6579804560260586
Am5a/JH/aW/QqHuScUBWXQ==,-34.5749839,-58.4646265,5.0,-1.0,3.0,430.0,350.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
xy0LpF6uLqFUBnYILne/BQ==,-26.8158329,-65.2805394,-1.0,3.0,2.0,600.0,350.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3895705521472393
25pXLNp79Clwjx6z7yovQg==,-34.441019700000005,-58.6488934,6.0,4.0,5.0,350.0,350.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
cM9mks2ZzSGC3W/mAJNlZg==,-34.3846196,-59.00387859999999,4.0,3.0,2.0,240.0,240.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6298200514138818
51Ovl6NrqG5VtAjX2UMVNg==,-34.636771029853726,-59.37843160735844,4.0,3.0,3.0,230.0,200.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621414913957935
qv71Yw09DM2+Z98o/VDryg==,-34.409867506,-58.6403251342,-1.0,5.0,6.501090329668866,500.0,450.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
mLnBBrksdHfmpwYaGnm/kA==,-37.328587,-57.021574,5.0,4.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6397058823529411
Y3VtV9a1iygool6dFaxzpg==,-34.638305200000005,-58.658368,3.0,-1.0,1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
e0fQd2WP5GLi1L0zK/SUvg==,-34.641223,-58.6414934,5.0,4.0,5.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4049586776859504
o7IkkeslU+UWIJdVyYRm+Q==,-34.7255426398,-58.27289075970001,4.0,3.0,5.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6397058823529411
uTkHdolnlzbELyXNcP9Mvw==,-34.463654,-58.872471,-1.0,4.0,4.0,516.0,516.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
00y9K/hCbmAFof4lvyHXYg==,-34.636771029853726,-59.37843160735844,5.0,3.0,4.0,315.0,235.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8627450980392157
nyUJiW+7jAkUN8ARv9Kepw==,-34.5068494,-58.49182929999999,4.0,-1.0,3.0,182.0,182.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6688311688311688
pfTo619pJGQC4N+4+94NUA==,-34.59324,-58.44416,-1.0,2.0,2.0,230.0,230.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8492063492063492
pjV9d6sshot5CqKWdas3xA==,-34.511527,-58.47923710000001,4.0,3.0,3.0,527.8405683367065,300.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9312581063553826
FCl+c8vXJTVh+AfaBcbwsA==,-34.8850061,-56.0556603,-1.0,3.0,3.0,292.0,292.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9627329192546584
Mv5ucr138/EOvFXsXysDhg==,-34.685807700000005,-58.5749472,6.0,-1.0,2.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
E0l3lfX9l2ADwYoFMdWDmg==,-32.9210148,-60.7413343,7.0,3.0,3.0,332.0,332.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8602941176470589
6pScFbVzAyUrfuVihA2Blg==,-40.118217,-71.243524,1.0,-1.0,4.0,527.8405683367065,197.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.42487046632124353
DJjmk6zIHAnzWNBKaB5EfA==,-34.636771029853726,-59.37843160735844,5.0,-1.0,3.0,359.0,302.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724907063197026
ThF/C6tAE2+coVVM71NOtw==,-34.7678224694,-59.37843160735844,5.0,4.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695067264573991
C2wY+Tf4vD5c5KePQq4Feg==,-34.4399546,-58.7510097,6.0,3.0,2.0,300.0,300.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6298200514138818
7oQbX3HbB1G/7MK0RNNZzA==,-34.636771029853726,-59.37843160735844,7.398545525749032,5.0,6.501090329668866,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8686868686868687
b8tVA00Q1FuXOGyWIdermQ==,-34.636771029853726,-59.37843160735844,-1.0,-1.0,1.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8905109489051095
wWyVnyAzxU3pxrTBfpX/gQ==,-34.636771029853726,-59.37843160735844,5.0,-1.0,-1.0,527.8405683367065,240.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8881118881118881
Ogv+aqDmjEt8ULcft2T9QA==,-34.9263471,-54.928662,5.0,-1.0,2.0,220.0,220.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5964912280701754
ug0tIHv/UcXiUbJeNCwn5w==,-34.636771029853726,-59.37843160735844,-1.0,-1.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154
rnOGSO+tm9tReOmPvD1hfw==,-34.60259628,-58.48347092,-1.0,-1.0,-1.0,527.8405683367065,441.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8905109489051095
HG0n9xQ1Z3Tj6chRWU0ixg==,-34.97043236,-54.9515632148,-1.0,-1.0,5.0,340.0,240.45983488872938,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9824561403508771
zB0OGGpKArCdSIcQPBYyGA==,-34.58764229999999,-58.5703005,6.0,3.0,2.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
tkqXUKOE33D9J3Me/ouWog==,-34.636771029853726,-59.37843160735844,5.0,-1.0,4.0,218.0,198.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42487046632124353
SdjVbJaERBxnmENqdITIvA==,-34.495262,-58.496433,5.0,4.0,4.0,461.0,363.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
hpKuLRstal/aIEWVjVnXJw==,-34.6195829,-58.6873378,5.0,4.0,3.0,527.8405683367065,400.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
IV5RWnuhRbKWdiYo9b6+OA==,-34.659519700000004,-58.5587476,5.0,4.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7237569060773481
uhjF9n3kTQRMRCK3i9oHog==,-34.3217418993,-58.86425256729999,5.0,4.0,2.0,527.8405683367065,240.45983488872938,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6298200514138818
Nh2E/X10H0K3JlIWzVnEzg==,-37.003811377,-56.8041430763,-1.0,4.0,4.0,1006.0,159.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4358974358974359
lnUOhtc8kFpAvc7YYPPvVA==,-34.6158533,-58.4332985,4.0,3.0,1.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8905109489051095
Es4r/JpL3OMOKvVw/h3brQ==,-41.1116453,-71.4235345,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3895705521472393
+wdq+tPt+44hxvy/VTo7SQ==,-34.636771029853726,-59.37843160735844,4.0,3.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35260115606936415
AZn4SJDaXCK8MCTRdcqriQ==,-37.9869065,-57.5469701,7.398545525749032,15.28255434813443,6.501090329668866,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8686868686868687
Ewpyw+Ua7+DW1SeYKMVTAw==,-34.8238779733,-58.1798386574,5.0,3.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6397058823529411
T7gvM8YjavXjR6OUvnVUNg==,-34.738907,-58.39766,7.0,4.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154
3mgtAVf3bchZUF0+u8XblA==,-34.636771029853726,-59.37843160735844,-1.0,4.0,4.0,278.0,230.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695067264573991
NbFp9KgIot39cfvDpp+HZw==,-34.6612428,-58.5172512,5.0,4.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35260115606936415
Vw9wkB+I7+SLkCB/gcYlig==,-34.636771029853726,-59.37843160735844,-1.0,-1.0,2.0,527.8405683367065,240.45983488872938,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6298200514138818
cUMg14jaqS/ZSSNsHuozDQ==,-38.0194436,-57.53632560000001,-1.0,4.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
+P28c5dYd63Pr5H1bS+WcQ==,-34.472196999999994,-58.550225,-1.0,3.0,3.0,400.0,180.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6688311688311688
t6i7aluVegNYLE8DX6mPhg==,-34.5670635,-58.45793070000001,7.398545525749032,-1.0,6.0,650.0,650.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
HvGTA+9OFw4FGz4Hy7aN3g==,-34.57575226,-58.53709793,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8881118881118881
k4eTOSGOEKCRtClMYYOEVA==,-31.410085852199998,-64.48235792189999,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
9CMlPlHbOBdFGF8AYQo96A==,-34.636771029853726,-59.37843160735844,-1.0,-1.0,2.0,527.8405683367065,240.45983488872938,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6298200514138818
psKRfHe7TVLY7MLezjleSQ==,-34.87963681,-58.05640494,-1.0,-1.0,2.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
jnN/M/JTpu9n/OceGbZLkQ==,-34.530423299999995,-58.52435010000001,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8881118881118881
Hx3SUrwX3HywCdzN27U08Q==,-34.56251907,-58.69886398,4.0,-1.0,3.0,527.8405683367065,300.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9312581063553826
hkDhGmyOk4P2EBX6rV8zag==,-34.699167645,-58.2879091364,5.0,3.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6397058823529411
5JSRljSgPwV9u6UGqH/6MA==,-34.4211047,-58.70680890000001,-1.0,3.0,2.0,240.0,210.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5526315789473685
6BcYUY0myVE86e6J8wu9+Q==,-32.96503448,-60.63798141,4.0,-1.0,3.0,387.0,280.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8602941176470589
ojhdbuYgUv4HTcRVFiS86Q==,-34.6489381,-58.4851127,4.0,3.0,2.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8905109489051095
m97kI4cNmr0fnln7HbK7ag==,-34.5031212,-58.5212978,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8881118881118881
SpdDOD+ZvBAhnFldTzt1sA==,-34.758295399999994,-58.4233734,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
ldq7+bdLIVvpkheN5YwTYw==,-34.4053708417,-58.66070992270001,-1.0,4.0,4.0,292.0,265.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9312581063553826
blLZY9l4hlvpWBTbuQcQ/Q==,-34.4695236,-58.88651379999999,5.0,4.0,3.0,370.0,370.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
oPHPpnxrg3MVf1iX11Xz6w==,-34.7228833,-58.2819419,4.0,-1.0,3.0,263.0,263.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3764705882352941
esuabGSysSrmTtswDVE6Zg==,-34.7745463,-58.4404914,1.0,0.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
0yvwJVIweAm3/V8DpiN7eQ==,-34.636771029853726,-59.37843160735844,-1.0,3.0,5.0,550.0,230.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695067264573991
P04Ff2nf435eDGbqv4tw7A==,-34.4365955,-58.8411244,-1.0,3.0,3.0,280.0,280.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8218623481781376
nMwahXBjtHWfi/TaPjqSuw==,-34.5975352,-58.42629390000001,-1.0,4.0,2.0,455.0,300.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8905109489051095
YR6UqOFLMtMkfy4ph+0t3g==,-34.8652028,-57.8907845,3.0,1.0,1.0,60.0,240.45983488872938,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
shJX4QNxHnieRQ1aYVQ1Ww==,-34.724642125,-58.249885041700004,4.0,3.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5689655172413793
Nxq900OVw4zOMFkfUqI2TQ==,-34.976175399999995,-58.4699675,5.0,-1.0,3.0,335.0,310.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6736401673640168
8TL3og+J1VVj9QabYuwStg==,-34.5975352,-58.42629390000001,-1.0,4.0,4.0,765.0,300.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9312581063553826
XTBgWdW9otxQ1okKVJSrdA==,-34.40513096,-58.65932325,-1.0,4.0,3.0,502.0,305.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9312581063553826
SOEzzSU1Hs/04by48u9bdw==,-34.636771029853726,-59.37843160735844,4.0,-1.0,6.501090329668866,400.0,400.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
mvY6soTZTev1AL45C5H55w==,-34.636771029853726,-59.37843160735844,5.0,-1.0,5.0,490.0,400.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
